round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
21,4,0.66429,0.66434,0.66435,0.66429,0.66429,0.66429,0.66429,-0.0039,-0.11708,0.0485,0.06036,0.50668,0.50278,0.76159,0.64451,0.47234,0.52083,0.63168,0.69205
21,5,0.66857,0.6688,0.66884,0.66857,0.66857,0.66857,0.66857,0.00918,-0.09124,0.04303,0.03826,0.50179,0.51096,0.75163,0.6604,0.48075,0.52378,0.65703,0.69529
21,6,0.67179,0.6718,0.6718,0.67179,0.67179,0.67179,0.67179,-0.02972,-0.10234,0.10388,0.10254,0.52257,0.49285,0.75309,0.65075,0.43375,0.53762,0.60606,0.7086
21,7,0.67071,0.67085,0.67077,0.67069,0.67071,0.67071,0.67071,-0.01962,-0.11357,0.06381,0.03755,0.52503,0.50541,0.76994,0.65637,0.47011,0.53392,0.65839,0.69594
21,8,0.67107,0.67109,0.67108,0.67107,0.67107,0.67107,0.67107,0.04674,-0.06129,0.10647,0.1122,0.4717,0.51844,0.72368,0.6624,0.43561,0.54208,0.60433,0.71654
21,9,0.66857,0.6686,0.66861,0.66857,0.66857,0.66857,0.66857,0.00868,-0.11063,0.05348,-0.0012,0.49158,0.50026,0.74785,0.63722,0.46272,0.5162,0.66532,0.66412
22,0,0.66714,0.68818,0.67155,0.66096,0.66714,0.66714,0.66714,0.01348,-0.12064,0.09978,0.11943,0.34141,0.35489,0.61027,0.48963,0.28739,0.38717,0.44031,0.55974
22,1,0.66893,0.68738,0.67128,0.66241,0.66893,0.66893,0.66893,0.02836,-0.1056,0.06355,0.07374,0.33371,0.36208,0.60237,0.49677,0.31186,0.37541,0.47451,0.54825
22,2,0.67464,0.68818,0.67262,0.66704,0.67464,0.67464,0.67464,0.03867,-0.09926,0.09602,0.06477,0.32895,0.36762,0.60855,0.50929,0.29263,0.38865,0.48812,0.55289
22,3,0.67321,0.68635,0.67234,0.66665,0.67321,0.67321,0.67321,0.054,-0.07764,0.08615,0.10945,0.32494,0.37894,0.59732,0.51967,0.30633,0.39249,0.46336,0.57282
22,4,0.67357,0.6853,0.67216,0.66718,0.67357,0.67357,0.67357,0.03074,-0.11721,0.05817,0.07511,0.34508,0.37582,0.63245,0.51524,0.32889,0.38706,0.49307,0.56818
22,5,0.6925,0.70551,0.68949,0.68532,0.6925,0.6925,0.6925,0.05453,-0.08237,0.04591,0.0694,0.32181,0.37634,0.61765,0.53528,0.3307,0.37661,0.5106,0.58
22,6,0.67929,0.69433,0.67848,0.67233,0.67929,0.67929,0.67929,0.00121,-0.12523,0.10431,0.11963,0.35629,0.35751,0.63272,0.50749,0.28882,0.39313,0.45671,0.57634
22,7,0.68036,0.69322,0.6798,0.67452,0.68036,0.68036,0.68036,0.01897,-0.12451,0.06013,0.03187,0.35506,0.37403,0.64417,0.51966,0.32928,0.38941,0.52795,0.55982
22,8,0.67286,0.68652,0.67256,0.66652,0.67286,0.67286,0.67286,0.07444,-0.0505,0.10612,0.14033,0.31132,0.38576,0.57566,0.52516,0.29477,0.40089,0.44685,0.58718
22,9,0.67214,0.68969,0.67351,0.66545,0.67214,0.67214,0.67214,0.0121,-0.12742,0.02748,0.00563,0.34568,0.35778,0.62178,0.49436,0.33606,0.36354,0.52218,0.52781
23,0,0.67571,0.67716,0.6767,0.67564,0.67571,0.67571,0.67571,0.05866,-0.06425,0.11327,0.10995,0.43022,0.48888,0.69184,0.62759,0.39883,0.5121,0.57143,0.68138
